# step  t  vx_mean  vy_mean  vmag_mean
8400 8.40000000e+02 4.18822310e-10 1.27533895e-09 1.34234927e-09
8450 8.45000000e+02 -2.06000550e-10 -1.41426426e-09 1.42918845e-09
8500 8.50000000e+02 1.24282451e-09 4.83396434e-10 1.33352348e-09
8550 8.55000000e+02 2.00088834e-10 -1.34127731e-09 1.35611960e-09
8600 8.60000000e+02 -5.00222086e-12 1.65255187e-09 1.65255944e-09
8650 8.65000000e+02 -1.43245416e-10 -6.74845069e-10 6.89880508e-10
8700 8.70000000e+02 1.29739419e-09 -1.38402356e-09 1.89703793e-09
8750 8.75000000e+02 -4.47016646e-10 3.17186277e-10 5.48115878e-10
8800 8.80000000e+02 1.68711267e-10 2.38742359e-11 1.70392109e-10
8850 8.85000000e+02 2.28828867e-09 6.62566890e-10 2.38228040e-09
8900 8.90000000e+02 6.28460839e-10 2.78532752e-10 6.87418010e-10
8950 8.95000000e+02 1.55387170e-09 -9.04037734e-10 1.79772119e-09
9000 9.00000000e+02 3.91082722e-11 1.97815098e-11 4.38265340e-11
9050 9.05000000e+02 -1.03227649e-10 8.12406142e-10 8.18938146e-10
9100 9.10000000e+02 1.09957909e-09 2.86036084e-09 3.06443115e-09
9150 9.15000000e+02 1.32149580e-09 1.07002052e-09 1.70038086e-09
9200 9.20000000e+02 -2.83762347e-10 9.88393367e-10 1.02832024e-09
9250 9.25000000e+02 9.91576599e-10 5.40239853e-10 1.12919584e-09
9300 9.30000000e+02 1.04455466e-09 -4.74528861e-10 1.14728902e-09
9350 9.35000000e+02 3.49245965e-10 -9.16998033e-10 9.81253350e-10
9400 9.40000000e+02 2.26236807e-09 1.90379978e-09 2.95681635e-09
9450 9.45000000e+02 1.46246748e-09 -4.47926141e-11 1.46315328e-09
9500 9.50000000e+02 1.42108547e-09 1.07797860e-09 1.78368208e-09
9550 9.55000000e+02 -3.90173227e-10 -1.42290446e-09 1.47542951e-09
9600 9.60000000e+02 -1.79625204e-09 -1.02727427e-09 2.06925441e-09
9650 9.65000000e+02 -2.07069206e-09 1.15960574e-11 2.07072453e-09
9700 9.70000000e+02 -9.31322575e-10 -8.57880877e-10 1.26622326e-09
9750 9.75000000e+02 1.78033588e-10 -8.29686542e-10 8.48572752e-10
9800 9.80000000e+02 -4.43378667e-10 -1.05092113e-09 1.14062258e-09
9850 9.85000000e+02 -5.14774001e-10 -1.65732672e-09 1.73543197e-09
9900 9.90000000e+02 -8.00355338e-10 -1.19212018e-09 1.43586879e-09
9950 9.95000000e+02 -2.91493052e-10 -1.48361323e-09 1.51197765e-09
10000 1.00000000e+03 7.77617970e-10 -2.76941137e-10 8.25461144e-10
