# step  t  vx_mean  vy_mean  vmag_mean
22400 2.24000000e+03 -7.40285395e-06 5.24078132e-06 9.07017285e-06
22500 2.25000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
22600 2.26000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
22700 2.27000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
22800 2.28000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
22900 2.29000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23000 2.30000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23100 2.31000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23200 2.32000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23300 2.33000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23400 2.34000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23500 2.35000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23600 2.36000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23700 2.37000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23800 2.38000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
23900 2.39000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24000 2.40000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24100 2.41000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24200 2.42000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24300 2.43000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24400 2.44000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24500 2.45000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24600 2.46000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24700 2.47000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24800 2.48000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
24900 2.49000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25000 2.50000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25100 2.51000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25200 2.52000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25300 2.53000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25400 2.54000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25500 2.55000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25600 2.56000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25700 2.57000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25800 2.58000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
25900 2.59000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26000 2.60000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26100 2.61000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26200 2.62000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26300 2.63000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26400 2.64000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26500 2.65000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26600 2.66000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26700 2.67000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26800 2.68000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
26900 2.69000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27000 2.70000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27100 2.71000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27200 2.72000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27300 2.73000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27400 2.74000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27500 2.75000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27600 2.76000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27700 2.77000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27800 2.78000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
27900 2.79000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28000 2.80000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28100 2.81000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28200 2.82000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28300 2.83000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28400 2.84000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28500 2.85000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28600 2.86000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28700 2.87000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28800 2.88000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
28900 2.89000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29000 2.90000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29100 2.91000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29200 2.92000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29300 2.93000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29400 2.94000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29500 2.95000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29600 2.96000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29700 2.97000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29800 2.98000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
29900 2.99000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30000 3.00000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30100 3.01000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30200 3.02000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30300 3.03000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30400 3.04000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30500 3.05000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30600 3.06000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30700 3.07000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30800 3.08000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
30900 3.09000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31000 3.10000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31100 3.11000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31200 3.12000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31300 3.13000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31400 3.14000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31500 3.15000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
