# step  t  vx_mean  vy_mean  vmag_mean
14350 1.43500000e+03 1.79832987e-03 -6.41763909e-04 1.90941123e-03
14400 1.44000000e+03 1.75466400e-03 -5.80088061e-04 1.84806599e-03
14450 1.44500000e+03 1.77603122e-03 -5.72347315e-04 1.86597651e-03
14500 1.45000000e+03 1.76078686e-03 -7.59401009e-04 1.91756624e-03
14550 1.45500000e+03 1.79018383e-03 -7.33077293e-04 1.93446645e-03
14600 1.46000000e+03 1.86996255e-03 -7.85984856e-04 2.02843095e-03
14650 1.46500000e+03 1.91075308e-03 -7.28016836e-04 2.04474591e-03
14700 1.47000000e+03 2.07917020e-03 -9.10500879e-04 2.26979307e-03
14750 1.47500000e+03 1.94791262e-03 -8.26692441e-04 2.11607750e-03
14800 1.48000000e+03 1.98687101e-03 -9.17663448e-04 2.18855263e-03
14850 1.48500000e+03 1.94844068e-03 -8.29720171e-04 2.11774801e-03
14900 1.49000000e+03 2.00325903e-03 -8.90322204e-04 2.19219533e-03
14950 1.49500000e+03 2.01450428e-03 -9.56636679e-04 2.23010790e-03
15000 1.50000000e+03 1.97220966e-03 -8.61945271e-04 2.15233840e-03
15050 1.50500000e+03 1.92873518e-03 -7.77696085e-04 2.07962270e-03
15100 1.51000000e+03 1.98848126e-03 -8.27079930e-04 2.15362925e-03
15150 1.51500000e+03 2.01682816e-03 -7.31243461e-04 2.14530017e-03
15200 1.52000000e+03 2.01639882e-03 -6.54564297e-04 2.11998081e-03
15250 1.52500000e+03 2.09950167e-03 -6.44542044e-04 2.19621076e-03
15300 1.53000000e+03 2.10915995e-03 -5.38823777e-04 2.17689842e-03
15350 1.53500000e+03 2.11181515e-03 -6.17639162e-04 2.20028211e-03
15400 1.54000000e+03 2.04639276e-03 -6.42604078e-04 2.14491570e-03
15450 1.54500000e+03 2.03109393e-03 -6.67907589e-04 2.13809333e-03
15500 1.55000000e+03 2.15389021e-03 -6.26513094e-04 2.24315886e-03
15550 1.55500000e+03 2.06762156e-03 -5.55603707e-04 2.14097044e-03
15600 1.56000000e+03 1.99169060e-03 -4.96603141e-04 2.05266805e-03
15650 1.56500000e+03 1.92088238e-03 -5.32521168e-04 1.99333086e-03
15700 1.57000000e+03 1.92878814e-03 -5.03819960e-04 1.99350401e-03
15750 1.57500000e+03 1.92937232e-03 -4.91085812e-04 1.99088995e-03
15800 1.58000000e+03 1.85255997e-03 -4.19904944e-04 1.89955221e-03
15850 1.58500000e+03 1.96930859e-03 -4.68157406e-04 2.02419063e-03
15900 1.59000000e+03 1.93058443e-03 -4.87303070e-04 1.99113549e-03
15950 1.59500000e+03 1.94042257e-03 -4.82553820e-04 1.99952443e-03
16000 1.60000000e+03 1.88083190e-03 -4.31960361e-04 1.92979750e-03
16050 1.60500000e+03 1.85517292e-03 -4.69718972e-04 1.91371431e-03
16100 1.61000000e+03 1.85014016e-03 -4.92766325e-04 1.91463764e-03
16150 1.61500000e+03 1.81162031e-03 -5.22730814e-04 1.88552795e-03
16200 1.62000000e+03 1.76425546e-03 -4.67372069e-04 1.82511204e-03
16250 1.62500000e+03 1.76365557e-03 -4.81960858e-04 1.82832362e-03
16300 1.63000000e+03 1.81192067e-03 -6.45929715e-04 1.92361163e-03
16350 1.63500000e+03 1.83082372e-03 -6.28278009e-04 1.93562619e-03
16400 1.64000000e+03 1.85116124e-03 -6.04913337e-04 1.94749020e-03
16450 1.64500000e+03 1.82640459e-03 -5.94024197e-04 1.92057764e-03
16500 1.65000000e+03 1.73536991e-03 -7.62342359e-04 1.89543520e-03
16550 1.65500000e+03 1.69884320e-03 -6.76824187e-04 1.82870424e-03
16600 1.66000000e+03 1.65761996e-03 -6.00074884e-04 1.76289358e-03
16650 1.66500000e+03 1.69682864e-03 -5.74945938e-04 1.79158875e-03
16700 1.67000000e+03 1.65660633e-03 -5.06124867e-04 1.73219713e-03
16750 1.67500000e+03 1.61694130e-03 -4.40357893e-04 1.67583240e-03
16800 1.68000000e+03 1.64233614e-03 -4.43735684e-04 1.70122584e-03
16850 1.68500000e+03 1.76135439e-03 -5.84718538e-04 1.85587312e-03
16900 1.69000000e+03 1.71387393e-03 -4.97183064e-04 1.78453211e-03
16950 1.69500000e+03 1.69519417e-03 -5.07538847e-04 1.76954201e-03
17000 1.70000000e+03 1.65100279e-03 -4.37023031e-04 1.70786397e-03
17050 1.70500000e+03 1.68825232e-03 -3.87744396e-04 1.73220715e-03
17100 1.71000000e+03 1.70447945e-03 -4.90685867e-04 1.77370314e-03
17150 1.71500000e+03 1.69680454e-03 -5.97017060e-04 1.79877042e-03
17200 1.72000000e+03 1.66079251e-03 -5.24455856e-04 1.74163305e-03
17250 1.72500000e+03 1.61895563e-03 -4.55700152e-04 1.68186800e-03
17300 1.73000000e+03 1.57479080e-03 -3.92784714e-04 1.62303602e-03
